,Unnamed: 0,shop_name,shop_address,shop_lat,shop_lng,types
32,32,Trader Joe's,"90 White Bridge Rd, Nashville, TN 37205",36.1307261,-86.85222700000001,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
33,33,Trader Joe's,"3909 Hillsboro Pike, Nashville, TN 37215",36.1050835,-86.815626,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
34,34,Trader Joe's,"90 White Bridge Rd, Nashville, TN 37205",36.1307261,-86.85222700000001,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
35,35,Trader Joe's,"545 Cool Springs Blvd, Franklin, TN 37067",35.9492541,-86.8217728,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
36,36,Trader Joe's,"3909 Hillsboro Pike, Nashville, TN 37215",36.1050835,-86.815626,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
37,37,Trader Joe's,"90 White Bridge Rd, Nashville, TN 37205",36.1307261,-86.85222700000001,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
38,38,Trader Joe's,"545 Cool Springs Blvd, Franklin, TN 37067",35.9492541,-86.8217728,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
39,39,Trader Joe's,"90 White Bridge Rd, Nashville, TN 37205",36.1307261,-86.85222700000001,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
40,40,Trader Joe's,"3909 Hillsboro Pike, Nashville, TN 37215",36.1050835,-86.815626,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
41,41,Trader Joe's,"545 Cool Springs Blvd, Franklin, TN 37067",35.9492541,-86.8217728,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
42,42,Trader Joe's,"90 White Bridge Rd, Nashville, TN 37205",36.1307261,-86.85222700000001,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
43,43,Trader Joe's,"3909 Hillsboro Pike, Nashville, TN 37215",36.1050835,-86.815626,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
44,44,Trader Joe's,"3909 Hillsboro Pike, Nashville, TN 37215",36.1050835,-86.815626,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
45,45,Trader Joe's,"90 White Bridge Rd, Nashville, TN 37205",36.1307261,-86.85222700000001,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
46,46,Trader Joe's,"3909 Hillsboro Pike, Nashville, TN 37215",36.1050835,-86.815626,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
47,47,Trader Joe's,"545 Cool Springs Blvd, Franklin, TN 37067",35.9492541,-86.8217728,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
48,48,Trader Joe's,"3909 Hillsboro Pike, Nashville, TN 37215",36.1050835,-86.815626,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
49,49,Trader Joe's,"90 White Bridge Rd, Nashville, TN 37205",36.1307261,-86.85222700000001,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
50,50,Trader Joe's,"545 Cool Springs Blvd, Franklin, TN 37067",35.9492541,-86.8217728,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
51,51,Trader Joe's,"3909 Hillsboro Pike, Nashville, TN 37215",36.1050835,-86.815626,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
52,52,Trader Joe's,"90 White Bridge Rd, Nashville, TN 37205",36.1307261,-86.85222700000001,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
53,53,Trader Joe's,"3909 Hillsboro Pike, Nashville, TN 37215",36.1050835,-86.815626,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
54,54,Trader Joe's,"90 White Bridge Rd, Nashville, TN 37205",36.1307261,-86.85222700000001,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
55,55,Trader Joe's,"545 Cool Springs Blvd, Franklin, TN 37067",35.9492541,-86.8217728,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
